teacher_survey_general_086,TeacherFeelJobItems,I feel I'm positively influencing other people's lives through my work.,I feel I'm positively influencing other people's lives through my work.,Siento que a través de mi trabajo influyo positivamente en la vida de otras personas.,"Ich habe das Gefühl, dass ich durch meine Arbeit das Leben anderer Menschen positiv beeinflusse.","Je sens que, grâce à mon travail, j'influence positivement la vie d'autres personnes.",Ik voel dat ik een positieve invloed uitoefen op het leven van andere mensen door mijn werk.,"Ich habe das Gefühl, dass ich durch meine Arbeit das Leben anderer Menschen positiv beeinflusse.",Siento que a través de mi trabajo influyo positivamente en la vida de otras personas.,I feel I'm positively influencing other people's lives through my work.
teacher_survey_general_087,TeacherFeelJobItems,I feel frustrated by my job.,I feel frustrated by my job.,Me siento frustrado(a) por mi trabajo.,Ich fühle mich durch meine Arbeit frustriert.,Je me sens frustré(e) par mon travail.,Ik voel me gefrustreerd door mijn werk.,Ich fühle mich durch meine Arbeit frustriert.,Me siento frustrado(a) por mi trabajo.,I feel frustrated by my job.
teacher_survey_general_088,TeacherFeelJobItems,I feel I'm working too hard on my job.,I feel I'm working too hard on my job.,Siento que estoy estoy haciendo un esfuerzo muy grande en mi trabajo.,"Ich habe das Gefühl, dass ich in meinem Job zu hart arbeite.",Je sens que je travaille trop dur dans mon emploi.,Ik voel dat ik te hard werk op mijn werk.,"Ich habe das Gefühl, dass ich in meinem Job zu hart arbeite.",Siento que estoy estoy haciendo un esfuerzo muy grande en mi trabajo.,I feel I'm working too hard on my job.
teacher_survey_general_089,TeacherFeelJobItems,I can easily create a relaxed atmosphere with my students.,I can easily create a relaxed atmosphere with my students.,Puedo crear fácilmente un ambiente relajado con mis alumnos.,Ich kann mit meinen Schülern leicht eine entspannte Atmosphäre schaffen.,Je peux facilement créer une atmosphère détendue avec mes élèves.,Ik kan gemakkelijk een ontspannen sfeer creëren met mijn leerlingen.,Ich kann mit meinen Schülern leicht eine entspannte Atmosphäre schaffen.,Puedo crear fácilmente un ambiente relajado con mis alumnos.,I can easily create a relaxed atmosphere with my students.
teacher_survey_general_090,TeacherFeelJobItems,I feel exhilarated after working closely with my students.,I feel exhilarated after working closely with my students.,Me siento eufórico(a) después de trabajar de manera cercana con mis alumnos.,"Ich fühle mich euphorisch, nachdem ich eng mit meinen Schülern zusammengearbeitet habe.",Je me sens exalté(e) après avoir travaillé en étroite collaboration avec mes élèves.,Ik voel me opgetogen nadat ik nauw met mijn leerlingen heb samengewerkt.,"Ich fühle mich euphorisch, nachdem ich eng mit meinen Schülern zusammengearbeitet habe.",Me siento eufórico(a) después de trabajar de manera cercana con mis alumnos.,I feel exhilarated after working closely with my students.
teacher_survey_general_091,TeacherFeelJobItems,I have accomplished many worthwhile things in this job.,I have accomplished many worthwhile things in this job.,En este trabajo he logrado muchas cosas que valen la pena.,In diesem Job habe ich viele wertvolle Dinge erreicht.,"Dans ce travail, j'ai accompli beaucoup de choses qui en valent la peine.",Ik heb veel waardevolle dingen bereikt in deze baan.,In diesem Job habe ich viele wertvolle Dinge erreicht.,En este trabajo he logrado muchas cosas que valen la pena.,I have accomplished many worthwhile things in this job.
teacher_survey_general_092,TeacherFeelJobItems,I feel like I'm at the end of my rope.,I feel like I'm at the end of my rope.,Siento que estoy al límite de mis fuerzas.,"Ich habe das Gefühl, dass ich am Ende meiner Kräfte bin.",J’ai l'impression d'être à bout de nerfs.,Ik voel dat ik op het eind van mijn lat zit.,"Ich habe das Gefühl, dass ich am Ende meiner Kräfte bin.",Siento que estoy al límite de mis fuerzas.,I feel like I'm at the end of my rope.
teacher_survey_general_093,TeacherFeelJobItems,"In my work, I deal with emotional problems very calmly.","In my work, I deal with emotional problems very calmly.",En mi trabajo afronto los problemas emocionales con mucha calma.,In meiner Arbeit gehe ich sehr ruhig mit emotionalen Problemen um.,"Dans mon travail, je gère très calmement les problèmes émotionnels.",In mijn werk ga ik zeer rustig om met emotionele problemen.,In meiner Arbeit gehe ich sehr ruhig mit emotionalen Problemen um.,En mi trabajo afronto los problemas emocionales con mucha calma.,"In my work, I deal with emotional problems very calmly."
teacher_survey_general_094,TeacherBeliefTeach,<b>This set of questions is designed to help us gain a better understanding of the kinds of things that create difficulties for teachers in their school activities.</b>,<b>This set of questions is designed to help us gain a better understanding of the kinds of things that create difficulties for teachers in their school activities.</b>,<b>El siguiente grupo de preguntas está diseñado para ayudarnos a comprender los aspectos que les generan dificultades a los docentes en sus actividades escolares.</b>,"<b>Mit diesem Set an Fragen sollen die Aspekte erforscht werden, die Lehrern bei ihren schulischen Aktivitäten Schwierigkeiten bereiten.</b>",<b>Cet ensemble de questions est conçu pour nous aider à mieux comprendre les types de difficultés que rencontrent les enseignants dans leurs activités scolaires.</b>,<b>Deze set vragen is ontworpen om ons te helpen een beter inzicht te krijgen in de soorten dingen die docenten moeilijkheden veroorzaken in hun schoolactiviteiten.</b>,"<b>Mit diesem Set an Fragen sollen die Aspekte erforscht werden, die Lehrern bei ihren schulischen Aktivitäten Schwierigkeiten bereiten.</b>",<b>El siguiente grupo de preguntas está diseñado para ayudarnos a comprender los aspectos que les generan dificultades a los docentes en sus actividades escolares.</b>,<b>This set of questions is designed to help us gain a better understanding of the kinds of things that create difficulties for teachers in their school activities.</b>
teacher_survey_general_095,TeacherBeliefTeachItemsInfluence,<b>How much influence do you have...</b>,<b>How much influence do you have...</b>,<b>¿Cuánta influencia tiene usted...</b>,<b>Wie viel Einfluss haben Sie...</b>,<b>Quelle influence avez-vous...</b>,<b>Hoeveel invloed heeft u...</b>,<b>Wie viel Einfluss haben Sie...</b>,<b>¿Cuánta influencia tiene usted...</b>,<b>How much influence do you have...</b>
teacher_survey_general_096,TeacherBeliefTeachItemsInfluence,Never,Never,Nada de influencia,Nie,Jamais,Nooit,Nie,Nada de influencia,Never
teacher_survey_general_097,TeacherBeliefTeachItemsInfluence,Very Little,Very Little,Muy poca influencia,Sehr wenig,Très peu d'influence,Zeer weinig,Sehr wenig,Muy poca influencia,Very Little
teacher_survey_general_098,TeacherBeliefTeachItemsInfluence,Some Influence,Some Influence,Algo de influencia,Etwas Einfluss,Un peu d'influence,Enige invloed,Etwas Einfluss,Algo de influencia,Some Influence
teacher_survey_general_099,TeacherBeliefTeachItemsInfluence,Quite a Bit,Quite a Bit,Suficiente influencia,Ziemlich viel,Pas mal d'influence,Best wat,Ziemlich viel,Suficiente influencia,Quite a Bit
teacher_survey_general_100,TeacherBeliefTeachItemsInfluence,A Great Deal,A Great Deal,Bastante influencia,Sehr viel,Beaucoup d'influence,Heel veel,Sehr viel,Bastante influencia,A Great Deal
teacher_survey_general_101,TeacherBeliefTeachItemsInfluence,on disruptive behavior in the classroom?,on disruptive behavior in the classroom?,en el comportamiento disruptivo en el salón?,auf störendes Verhalten im Klassenzimmer?,sur le comportement perturbateur dans la classe ?,op storend gedrag in de klas?,auf störendes Verhalten im Klassenzimmer?,en el comportamiento disruptivo en el salón?,on disruptive behavior in the classroom?
teacher_survey_general_102,TeacherBeliefTeachItemsInfluence,to motivate children who show low interest in activities?,to motivate children who show low interest in activities?,para motivar a los niños(as) que muestran poco interés por las actividades?,"um Kinder zu motivieren, die wenig Interesse an Aktivitäten zeigen?",pour motiver les enfants qui montrent peu d'intérêt pour les activités ?,"om kinderen die weinig interesse in activiteiten tonen, te motiveren?","um Kinder zu motivieren, die wenig Interesse an Aktivitäten zeigen?",para motivar a los niños(as) que muestran poco interés por las actividades?,to motivate children who show low interest in activities?
teacher_survey_general_103,TeacherBeliefTeachItemsInfluence,to get children to believe they can do well on activities?,to get children to believe they can do well on activities?,en que los niños(as) crean que pueden hacer bien las actividades?,"um Kindern das Gefühl zu geben, dass sie Aktivitäten gut machen können?",à faire en sorte que les enfants croient pouvoir bien réussir les activités ?,om kinderen ervan te overtuigen dat ze goed kunnen presteren bij activiteiten?,"um Kindern das Gefühl zu geben, dass sie Aktivitäten gut machen können?",en que los niños(as) crean que pueden hacer bien las actividades?,to get children to believe they can do well on activities?
teacher_survey_general_104,TeacherBeliefTeachItemsInfluence,to help children in your classroom(s) value learning?,to help children in your classroom(s) value learning?,para ayudar a los niños(as) de su(s) aula(s) a valorar el aprendizaje?,"um Kindern in Ihrer (Ihren) Klasse(n) zu helfen, Bildung wertzuschätzen?",pour aider les enfants dans votre(s) classe(s) à valoriser l'apprentissage ?,om kinderen in uw klas(sen) te helpen leren waarderen?,"um Kindern in Ihrer (Ihren) Klasse(n) zu helfen, Bildung wertzuschätzen?",para ayudar a los niños(as) de su(s) aula(s) a valorar el aprendizaje?,to help children in your classroom(s) value learning?
teacher_survey_general_105,TeacherBeliefTeachItemsInfluence,on getting children to follow classroom rules?,on getting children to follow classroom rules?,para lograr que los niños(as) sigan las normas del salón?,"um Kinder zu ermutigen, die Klassenzimmerregeln zu befolgen?",pour faire respecter les règles de la classe par les enfants ?,op kinderen de klasregels te laten volgen?,"um Kinder zu ermutigen, die Klassenzimmerregeln zu befolgen?",para lograr que los niños(as) sigan las normas del salón?,on getting children to follow classroom rules?
teacher_survey_general_106,TeacherBeliefTeachItemsInfluence,on calming a child who is disruptive or noisy?,on calming a child who is disruptive or noisy?,para calmar a un niño(a) problemático(a) o ruidoso(a)?,um ein störendes oder lautes Kind zu beruhigen?,pour calmer un enfant perturbateur ou bruyant ?,om een storend of luid kind te kalmeren?,um ein störendes oder lautes Kind zu beruhigen?,para calmar a un niño(a) problemático(a) o ruidoso(a)?,on calming a child who is disruptive or noisy?
teacher_survey_general_107,TeacherBeliefTeachItemsWell,<b>How well can you...</b>,<b>How well can you...</b>,<b>¿Qué tan bien puede usted...</b>,<b>Wie gut können Sie...</b>,<b>Que pouvez-vous faire...</b>,<b>Hoe goed kunt u...</b>,<b>Wie gut können Sie...</b>,<b>¿Qué tan bien puede usted...</b>,<b>How well can you...</b>
